Time,Time (microseconds),Computer,Reason,Tag(s),Action,Rank,Direction,Interface,Frame Type,Protocol,Flags,Source IP,Source MAC,Source Port,Destination IP,Destination MAC,Destination Port,Packet Size,Repeat Count,End Time,Flow,Status,Note,Data Flags,Data Index,Data,Event Origin
"April 9, 2018 15:15:41",1523283341047410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36397,129.12.44.154,FA:16:3E:68:2D:73,5678,62,1,,Connection Flow,123,,8,27586,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A8E2D162E7733A43000000000700210006F6A0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341043412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,64350,129.12.44.154,FA:16:3E:68:2D:73,5307,62,1,,Connection Flow,123,,8,27584,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AFB5E14BB4940F4DA0000000070021000E0F40000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341043410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5435,129.12.44.154,FA:16:3E:68:2D:73,5042,62,1,,Connection Flow,123,,8,27582,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A153B13B209305D2100000000700210009FEB0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341043411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,30014,129.12.44.154,FA:16:3E:68:2D:73,5201,62,1,,Connection Flow,123,,8,27583,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A753E145145B5E35200000000700210007C920000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341043413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,18206,129.12.44.154,FA:16:3E:68:2D:73,5413,62,1,,Connection Flow,123,,8,27585,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A471E15259C0369DE0000000070021000CD040000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341039411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61758,129.12.44.154,FA:16:3E:68:2D:73,4353,62,1,,Connection Flow,123,,8,27580,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF13E110163B495DF000000007002100033560000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341039412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3169,129.12.44.154,FA:16:3E:68:2D:73,4989,62,1,,Connection Flow,123,,8,27581,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0C61137D7514ED4A0000000070021000ACEC0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341039410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9822,129.12.44.154,FA:16:3E:68:2D:73,4300,62,1,,Connection Flow,123,,8,27579,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A265E10CCE3FA2BCB0000000070021000E8390000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341035411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,53592,129.12.44.154,FA:16:3E:68:2D:73,4035,62,1,,Connection Flow,123,,8,27577,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD1580FC304464EC30000000070021000FB040000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341035412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,43563,129.12.44.154,FA:16:3E:68:2D:73,4141,62,1,,Connection Flow,123,,8,27578,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAA2B102D70F2EDBE000000007002100016200000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341035410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,42668,129.12.44.154,FA:16:3E:68:2D:73,3929,62,1,,Connection Flow,123,,8,27576,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AA6AC0F59A2D1BBD200000000700210001A800000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341031412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6114,129.12.44.154,FA:16:3E:68:2D:73,3770,62,1,,Connection Flow,123,,8,27574,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A17E20EBAF953FDC0000000007002100011790000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341031411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,56637,129.12.44.154,FA:16:3E:68:2D:73,3717,62,1,,Connection Flow,123,,8,27573,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ADD3D0E859A6EC8C40000000070021000E0330000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341031410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,4608,129.12.44.154,FA:16:3E:68:2D:73,3664,62,1,,Connection Flow,123,,8,27572,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A12000E5062FA1E2500000000700210008DBA0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341031413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11654,129.12.44.154,FA:16:3E:68:2D:73,3876,62,1,,Connection Flow,123,,8,27575,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A2D860F24C14675D20000000070021000BB660000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341027412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,63482,129.12.44.154,FA:16:3E:68:2D:73,3558,62,1,,Connection Flow,123,,8,27570,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF7FA0DE61223A443000000007002100072E20000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341027410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,60246,129.12.44.154,FA:16:3E:68:2D:73,3452,62,1,,Connection Flow,123,,8,27568,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AEB560D7CB1F756DB00000000700210002D840000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341027411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,56232,129.12.44.154,FA:16:3E:68:2D:73,3505,62,1,,Connection Flow,123,,8,27569,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ADBA80DB19AD091DC000000007002100019230000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341027413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9988,129.12.44.154,FA:16:3E:68:2D:73,3611,62,1,,Connection Flow,123,,8,27571,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A27040E1B37A3AEF4000000007002100013730000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341023412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,51145,129.12.44.154,FA:16:3E:68:2D:73,3399,62,1,,Connection Flow,123,,8,27567,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AC7C90D47CA2BC2630000000070021000CD890000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341023410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,27931,129.12.44.154,FA:16:3E:68:2D:73,3293,62,1,,Connection Flow,123,,8,27565,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6D1B0CDD4D6AE89C00000000700210007F2A0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341023411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,31771,129.12.44.154,FA:16:3E:68:2D:73,3346,62,1,,Connection Flow,123,,8,27566,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A7C1B0D1219515C2C0000000070021000307F0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341019411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36456,129.12.44.154,FA:16:3E:68:2D:73,3134,62,1,,Connection Flow,123,,8,27562,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A8E680C3E487B62900000000070021000E9770000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341019410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5344,129.12.44.154,FA:16:3E:68:2D:73,3081,62,1,,Connection Flow,123,,8,27561,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A14E00C0926819E630000000070021000495C0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341019412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61441,129.12.44.154,FA:16:3E:68:2D:73,3187,62,1,,Connection Flow,123,,8,27563,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF0010C73BD557491000000007002100000CE0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341019413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,65178,129.12.44.154,FA:16:3E:68:2D:73,3240,62,1,,Connection Flow,123,,8,27564,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AFE9A0CA89FC68D870000000070021000F6980000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341015410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13854,129.12.44.154,FA:16:3E:68:2D:73,2869,0,2,"April 9, 2018 15:15:50",Connection Flow,123,,0,,,Agent
"April 9, 2018 15:15:41",1523283341015412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,10468,129.12.44.154,FA:16:3E:68:2D:73,2975,62,1,,Connection Flow,123,,8,27559,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A28E40B9FCB2004F500000000700210002A910000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341015411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2914,129.12.44.154,FA:16:3E:68:2D:73,2922,62,1,,Connection Flow,123,,8,27558,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0B620B6A2BB1B74A000000007002100035620000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341015413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38012,129.12.44.154,FA:16:3E:68:2D:73,3028,62,1,,Connection Flow,123,,8,27560,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A947C0BD4065455B3000000007002100032D20000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341011410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11538,129.12.44.154,FA:16:3E:68:2D:73,2657,62,1,,Connection Flow,123,,8,27554,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A2D120A6123CD67D300000000700210006C160000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341011412,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26557,129.12.44.154,FA:16:3E:68:2D:73,2763,62,1,,Connection Flow,123,,8,27556,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A67BD0ACB060DD0500000000070021000E6430000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341011411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40246,129.12.44.154,FA:16:3E:68:2D:73,2710,62,1,,Connection Flow,123,,8,27555,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9D360A969C6C94E30000000070021000560D0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341011413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,46223,129.12.44.154,FA:16:3E:68:2D:73,2816,62,1,,Connection Flow,123,,8,27557,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB48F0B00E79AD2990000000070021000B5650000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341007411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,52195,129.12.44.154,FA:16:3E:68:2D:73,2604,62,1,,Connection Flow,123,,8,27553,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ACBE30A2C5FA06905000000007002100090740000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341007410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,55887,129.12.44.154,FA:16:3E:68:2D:73,2551,62,1,,Connection Flow,123,,8,27552,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ADA4F09F7574BB261000000007002100041360000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341003411,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,17634,129.12.44.154,FA:16:3E:68:2D:73,2498,62,1,,Connection Flow,123,,8,27551,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A44E209C2153389A5000000007002100041AD0000020405B401010402,Agent
"April 9, 2018 15:15:41",1523283341003410,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,35748,129.12.44.154,FA:16:3E:68:2D:73,2445,62,1,,Connection Flow,123,,8,27550,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A8BA4098DDFF8FAA10000000070021000BF5D0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340031415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,59623,129.12.44.154,FA:16:3E:68:2D:73,4343,62,1,,Connection Flow,123,,8,27425,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AE8E710F71F4BBACE00000000700210005B310000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340031414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44988,129.12.44.154,FA:16:3E:68:2D:73,4025,62,1,,Connection Flow,123,,8,27424,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAFBC0FB9E489409200000000700210004A980000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340031416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3271,129.12.44.154,FA:16:3E:68:2D:73,4449,62,1,,Connection Flow,123,,8,27426,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0CC7116168A32E62000000007002100079FC0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340031413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,26731,129.12.44.154,FA:16:3E:68:2D:73,3866,62,1,,Connection Flow,123,,8,27423,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A686B0F1ABFC80D560000000070021000EA850000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340027415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,58951,129.12.44.154,FA:16:3E:68:2D:73,3760,62,1,,Connection Flow,123,,8,27422,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AE6470EB0BD19DD6200000000700210009FB50000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340027414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,28460,129.12.44.154,FA:16:3E:68:2D:73,3707,62,1,,Connection Flow,123,,8,27421,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6F2C0E7B9F63824600000000700210008FD80000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340027413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20171,129.12.44.154,FA:16:3E:68:2D:73,3654,62,1,,Connection Flow,123,,8,27420,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A4ECB0E464E6138D100000000700210004AE60000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340023413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,59153,129.12.44.154,FA:16:3E:68:2D:73,3442,62,1,,Connection Flow,123,,8,27416,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AE7110D7221334F470000000070021000CA2B0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340023416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44210,129.12.44.154,FA:16:3E:68:2D:73,3601,62,1,,Connection Flow,123,,8,27419,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AACB20E11A58B34F1000000007002100099E90000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340023414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3889,129.12.44.154,FA:16:3E:68:2D:73,3495,62,1,,Connection Flow,123,,8,27417,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0F310DA77E572E51000000007002100065A90000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340023415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19228,129.12.44.154,FA:16:3E:68:2D:73,3548,62,1,,Connection Flow,123,,8,27418,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A4B1C0DDC11ABBBA1000000007002100008E50000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340019414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,7712,129.12.44.154,FA:16:3E:68:2D:73,3336,62,1,,Connection Flow,123,,8,27415,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A1E200D08E0CA6EC00000000070021000B4760000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340019413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1517,129.12.44.154,FA:16:3E:68:2D:73,3283,62,1,,Connection Flow,123,,8,27414,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A05ED0CD3087AF72000000000700210001CCF0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340015414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,9913,129.12.44.154,FA:16:3E:68:2D:73,3177,62,1,,Connection Flow,123,,8,27412,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A26B90C6998C3D088000000007002100092BB0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340015413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,34981,129.12.44.154,FA:16:3E:68:2D:73,3124,62,1,,Connection Flow,123,,8,27411,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A88A50C34C1845676000000007002100082550000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340015415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,16187,129.12.44.154,FA:16:3E:68:2D:73,3230,62,1,,Connection Flow,123,,8,27413,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A3F3B0C9E39F8D8680000000070021000D0EF0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340011415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,6972,129.12.44.154,FA:16:3E:68:2D:73,3018,62,1,,Connection Flow,123,,8,27409,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A1B3C0BCAF0CE76A90000000070021000A0AB0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340011414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61975,129.12.44.154,FA:16:3E:68:2D:73,2965,62,1,,Connection Flow,123,,8,27408,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF2170B9582B2C3350000000070021000EB940000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340011413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61461,129.12.44.154,FA:16:3E:68:2D:73,2912,62,1,,Connection Flow,123,,8,27407,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF0150B6068A89FB700000000700210002B540000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340011416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,51288,129.12.44.154,FA:16:3E:68:2D:73,3071,62,1,,Connection Flow,123,,8,27410,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AC8580BFF6855B93A000000007002100039420000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340007416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,62860,129.12.44.154,FA:16:3E:68:2D:73,2859,62,1,,Connection Flow,123,,8,27406,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF58C0B2B36B0F9240000000070021000FE9C0000020405B401010402,Agent
